date,col1,col2,col3
17-01-2007,1.124996567,-1.450336835,-0.273794907
18-01-2007,1.093916395,-1.240804588,-0.252253494
19-01-2007,1,-1,-0.051660775
20-01-2007,0.843249928,-0.743424814,-0.276096405
21-01-2007,0.627616793,-0.486829487,-0.166896448
22-01-2007,0.360844075,-0.24522938,-0.814249516
23-01-2007,0.054073121,-0.031978755,-1.159434304
24-01-2007,-0.278768258,0.142039522,-1.94725955
25-01-2007,-0.621756586,0.269058101,-1.90807639
26-01-2007,-0.957894557,0.344863261,-1.563535903
27-01-2007,-1.270107217,0.369000257,-1.548531285
28-01-2007,-1.542251042,0.344733951,-1.157242973
29-01-2007,-1.760073511,0.278768258,-0.334311891
30-01-2007,-1.912063737,0.180743238,0.102271732
31-01-2007,-1.99014143,0.062542714,0.193791522
01-02-2007,-1.99014143,-0.062542714,0.278675167
02-02-2007,-1.912063737,-0.180743238,0.007130173
03-02-2007,-1.760073511,-0.278768258,-0.614032571
04-02-2007,-1.542251042,-0.344733951,-0.572379647
05-02-2007,-1.270107217,-0.369000257,-1.167296743
06-02-2007,-0.957894557,-0.344863261,-1.2714261
07-02-2007,-0.621756586,-0.269058101,-1.225477981
08-02-2007,-0.278768258,-0.142039522,-1.131213322
09-02-2007,0.054073121,0.031978755,-1.062898594
10-02-2007,0.360844075,0.24522938,-0.01841282
11-02-2007,0.627616793,0.486829487,0.607816106
12-02-2007,0.843249928,0.743424814,0.938680801
13-02-2007,1,1,0.624257023
14-02-2007,1.093916395,1.240804588,0.544365725
15-02-2007,1.124996567,1.450336835,0.521290419
16-02-2007,1.09709318,1.614323592,0.340457301
17-02-2007,1.017580469,1.720634606,-0.379325332
18-02-2007,0.896802247,1.760073511,-0.80290191
19-02-2007,0.747337625,1.726995356,-0.822906191
20-02-2007,0.583131928,1.61971124,-0.721300479
21-02-2007,0.418548634,1.440653847,-0.079930346
22-02-2007,0.267403063,1.196292534,-0.176112277
23-02-2007,0.142039522,0.896802247,1.141342097
24-02-2007,0.052510765,0.555505867,1.227731466
25-02-2007,0.005912027,0.188123753,1.693445311
26-02-2007,0.005912027,-0.188123753,1.651440503
27-02-2007,0.052510765,-0.555505867,1.272969345
28-02-2007,0.142039522,-0.896802247,1.071764442
01-03-2007,0.267403063,-1.196292534,0.784063356
02-03-2007,0.418548634,-1.440653847,0.000433449
03-03-2007,0.583131928,-1.61971124,-0.041268401
04-03-2007,0.747337625,-1.726995356,-0.451614421
05-03-2007,0.896802247,-1.760073511,-0.074755693
06-03-2007,1.017580469,-1.720634606,0.433783758
07-03-2007,1.09709318,-1.614323592,1.21799427
08-03-2007,1.124996567,-1.450336835,1.731184543
09-03-2007,1.093916395,-1.240804588,1.782315636
10-03-2007,1,-1,1.820583622
11-03-2007,0.843249928,-0.743424814,1.913903584
12-03-2007,0.627616793,-0.486829487,1.305198375
13-03-2007,0.360844075,-0.24522938,0.379967524
14-03-2007,0.054073121,-0.031978755,0.405736002
15-03-2007,-0.278768258,0.142039522,0.036595055
16-03-2007,-0.621756586,0.269058101,0.019911248
17-03-2007,-0.957894557,0.344863261,0.266751596
18-03-2007,-1.270107217,0.369000257,0.358188411
19-03-2007,-1.542251042,0.344733951,0.613579658
20-03-2007,-1.760073511,0.278768258,1.694601545
21-03-2007,-1.912063737,0.180743238,1.345195899
22-03-2007,-1.99014143,0.062542714,1.628264727
23-03-2007,-1.99014143,-0.062542714,1.612908428
24-03-2007,-1.912063737,-0.180743238,1.587693862
25-03-2007,-1.760073511,-0.278768258,1.03823708
26-03-2007,-1.542251042,-0.344733951,0.207486286
27-03-2007,-1.270107217,-0.369000257,0.247631774
28-03-2007,-0.957894557,-0.344863261,-0.680365234
29-03-2007,-0.621756586,-0.269058101,-0.717040189
30-03-2007,-0.278768258,-0.142039522,-0.559870307
31-03-2007,0.054073121,0.031978755,-0.273476038
01-04-2007,0.360844075,0.24522938,0.045126986
02-04-2007,0.627616793,0.486829487,0.625986487
03-04-2007,0.843249928,0.743424814,0.642614518
04-04-2007,1,1,1.251918935
05-04-2007,1.093916395,1.240804588,0.665921331
06-04-2007,1.124996567,1.450336835,0.456803828
07-04-2007,1.09709318,1.614323592,-0.232774652
08-04-2007,1.017580469,1.720634606,-0.727435284
09-04-2007,0.896802247,1.760073511,-1.004739965
10-04-2007,0.747337625,1.726995356,-1.129215945
11-04-2007,0.583131928,1.61971124,-1.325073279
12-04-2007,0.418548634,1.440653847,-1.31166737
13-04-2007,0.267403063,1.196292534,-0.746826011
14-04-2007,0.142039522,0.896802247,-0.474113672
15-04-2007,0.052510765,0.555505867,-0.086341213
16-04-2007,0.005912027,0.188123753,0.202784803
17-04-2007,0.005912027,-0.188123753,0.512825991
18-04-2007,0.052510765,-0.555505867,-0.220619493
19-04-2007,0.142039522,-0.896802247,-0.904428049
20-04-2007,0.267403063,-1.196292534,-0.766362782
21-04-2007,0.418548634,-1.440653847,-1.637264481
22-04-2007,0.583131928,-1.61971124,-1.829990785
23-04-2007,0.747337625,-1.726995356,-1.806131337
24-04-2007,0.896802247,-1.760073511,-1.751719841
25-04-2007,1.017580469,-1.720634606,-1.371529337
26-04-2007,1.09709318,-1.614323592,-1.027114932
27-04-2007,1.124996567,-1.450336835,-0.573042671
28-04-2007,1.093916395,-1.240804588,-0.136713892
29-04-2007,1,-1,0.196028287
30-04-2007,0.843249928,-0.743424814,-0.029717059
01-05-2007,0.627616793,-0.486829487,-0.748932572
02-05-2007,0.360844075,-0.24522938,-0.864314949
03-05-2007,0.054073121,-0.031978755,-1.481050834
04-05-2007,-0.278768258,0.142039522,-1.464342147
05-05-2007,-0.621756586,0.269058101,-1.528852113
06-05-2007,-0.957894557,0.344863261,-1.59679757
07-05-2007,-1.270107217,0.369000257,-1.596450088
08-05-2007,-1.542251042,0.344733951,-0.849516894
09-05-2007,-1.760073511,0.278768258,-0.455778944
10-05-2007,-1.912063737,0.180743238,0.030364285
11-05-2007,-1.99014143,0.062542714,0.583782034
12-05-2007,-1.99014143,-0.062542714,0.114242305
13-05-2007,-1.912063737,-0.180743238,-0.103492631
14-05-2007,-1.760073511,-0.278768258,-0.189112685
15-05-2007,-1.542251042,-0.344733951,-0.894723356
16-05-2007,-1.270107217,-0.369000257,-1.025346301
17-05-2007,-0.957894557,-0.344863261,-1.051118135
18-05-2007,-0.621756586,-0.269058101,-1.547448106
19-05-2007,-0.278768258,-0.142039522,-0.935977441
20-05-2007,0.054073121,0.031978755,-0.325829842
21-05-2007,0.360844075,0.24522938,-0.246173858
22-05-2007,0.627616793,0.486829487,0.199610134
23-05-2007,0.843249928,0.743424814,0.88188975
24-05-2007,1,1,0.742879116
25-05-2007,1.093916395,1.240804588,0.584044365
26-05-2007,1.124996567,1.450336835,0.472287457
27-05-2007,1.09709318,1.614323592,0.57583483
28-05-2007,1.017580469,1.720634606,-0.403509578
29-05-2007,0.896802247,1.760073511,-0.695833549
30-05-2007,0.747337625,1.726995356,-0.864961199
31-05-2007,0.583131928,1.61971124,-0.370046374
01-06-2007,0.418548634,1.440653847,-0.049652105
02-06-2007,0.267403063,1.196292534,0.638852538
03-06-2007,0.142039522,0.896802247,1.164865428
04-06-2007,0.052510765,0.555505867,1.557508072
05-06-2007,0.005912027,0.188123753,1.482605668
06-06-2007,0.005912027,-0.188123753,1.53495565
07-06-2007,0.052510765,-0.555505867,1.514730151
08-06-2007,0.142039522,-0.896802247,1.07379919
09-06-2007,0.267403063,-1.196292534,0.378798428
10-06-2007,0.418548634,-1.440653847,0.362569917
11-06-2007,0.583131928,-1.61971124,-0.232620319
12-06-2007,0.747337625,-1.726995356,0.054804239
13-06-2007,0.896802247,-1.760073511,-0.10272801
14-06-2007,1.017580469,-1.720634606,0.500469258
15-06-2007,1.09709318,-1.614323592,0.885422916
16-06-2007,1.124996567,-1.450336835,1.142021132
17-06-2007,1.093916395,-1.240804588,2.004606179
18-06-2007,1,-1,2.023156859
19-06-2007,0.843249928,-0.743424814,1.723345591
20-06-2007,0.627616793,-0.486829487,1.324816326
21-06-2007,0.360844075,-0.24522938,1.349842376
22-06-2007,0.054073121,-0.031978755,0.543456535
23-06-2007,-0.278768258,0.142039522,0.041527413
24-06-2007,-0.621756586,0.269058101,-0.078118928
25-06-2007,-0.957894557,0.344863261,0.198922079
26-06-2007,-1.270107217,0.369000257,0.431300068
27-06-2007,-1.542251042,0.344733951,0.679930139
28-06-2007,-1.760073511,0.278768258,1.21507929
29-06-2007,-1.912063737,0.180743238,1.564098771
30-06-2007,-1.99014143,0.062542714,1.694957495
01-07-2007,-1.99014143,-0.062542714,1.64899486
02-07-2007,-1.912063737,-0.180743238,1.324090447
03-07-2007,-1.760073511,-0.278768258,1.035162312
04-07-2007,-1.542251042,-0.344733951,-0.207421834
05-07-2007,-1.270107217,-0.369000257,-0.124785098
06-07-2007,-0.957894557,-0.344863261,-0.400202999
07-07-2007,-0.621756586,-0.269058101,-0.896472105
08-07-2007,-0.278768258,-0.142039522,-1.059431025
09-07-2007,0.054073121,0.031978755,-0.459746185
10-07-2007,0.360844075,0.24522938,0.459701859
11-07-2007,0.627616793,0.486829487,0.667219426
12-07-2007,0.843249928,0.743424814,0.943102549
13-07-2007,1,1,1.225916217
14-07-2007,1.093916395,1.240804588,0.807951364
15-07-2007,1.124996567,1.450336835,0.273331199
16-07-2007,1.09709318,1.614323592,0.012584393
17-07-2007,1.017580469,1.720634606,-0.624002433
18-07-2007,0.896802247,1.760073511,-1.050382779
19-07-2007,0.747337625,1.726995356,-1.525352582
20-07-2007,0.583131928,1.61971124,-1.506365646
21-07-2007,0.418548634,1.440653847,-1.090275482
22-07-2007,0.267403063,1.196292534,-0.50312768
23-07-2007,0.142039522,0.896802247,-0.590060886
24-07-2007,0.052510765,0.555505867,0.299211354
25-07-2007,0.005912027,0.188123753,0.412776736
26-07-2007,0.005912027,-0.188123753,0.370424438
27-07-2007,0.052510765,-0.555505867,-0.05082332
28-07-2007,0.142039522,-0.896802247,-0.26886878
29-07-2007,0.267403063,-1.196292534,-0.846657434
30-07-2007,0.418548634,-1.440653847,-1.705190999
31-07-2007,0.583131928,-1.61971124,-1.943818697
01-08-2007,0.747337625,-1.726995356,-2.044592973
02-08-2007,0.896802247,-1.760073511,-1.957958252
03-08-2007,1.017580469,-1.720634606,-1.496977807
04-08-2007,1.09709318,-1.614323592,-0.9127181
05-08-2007,1.124996567,-1.450336835,-0.418093824
06-08-2007,1.093916395,-1.240804588,-0.096829214
07-08-2007,1,-1,0.14924103
08-08-2007,0.843249928,-0.743424814,-0.054171826
09-08-2007,0.627616793,-0.486829487,-0.387341037
10-08-2007,0.360844075,-0.24522938,-0.762499733
11-08-2007,0.054073121,-0.031978755,-1.347188922
12-08-2007,-0.278768258,0.142039522,-1.960891779
13-08-2007,-0.621756586,0.269058101,-1.706141064
14-08-2007,-0.957894557,0.344863261,-1.825549526
15-08-2007,-1.270107217,0.369000257,-1.607556764
16-08-2007,-1.542251042,0.344733951,-1.160347214
17-08-2007,-1.760073511,0.278768258,-0.696651518
18-08-2007,-1.912063737,0.180743238,0.156205175
19-08-2007,-1.99014143,0.062542714,0.064292448
20-08-2007,-1.99014143,-0.062542714,0.21313157
21-08-2007,-1.912063737,-0.180743238,0.322485165
22-08-2007,-1.760073511,-0.278768258,-0.188859954
23-08-2007,-1.542251042,-0.344733951,-0.519113834
24-08-2007,-1.270107217,-0.369000257,-1.103714401
25-08-2007,-0.957894557,-0.344863261,-1.386441232
26-08-2007,-0.621756586,-0.269058101,-1.295539206
27-08-2007,-0.278768258,-0.142039522,-1.12093952
28-08-2007,0.054073121,0.031978755,-0.536945501
29-08-2007,0.360844075,0.24522938,-0.323708463
30-08-2007,0.627616793,0.486829487,0.453797091
31-08-2007,0.843249928,0.743424814,0.808835102
01-09-2007,1,1,1.197476763
02-09-2007,1.093916395,1.240804588,1.117333446
03-09-2007,1.124996567,1.450336835,0.44964423
04-09-2007,1.09709318,1.614323592,0.151805742
05-09-2007,1.017580469,1.720634606,-0.254214353
06-09-2007,0.896802247,1.760073511,-0.724805517
07-09-2007,0.747337625,1.726995356,-0.373841326
08-09-2007,0.583131928,1.61971124,-0.522863526
09-09-2007,0.418548634,1.440653847,-0.270898757
10-09-2007,0.267403063,1.196292534,0.266393806
11-09-2007,0.142039522,0.896802247,0.645645443
12-09-2007,0.052510765,0.555505867,1.252030691
13-09-2007,0.005912027,0.188123753,1.346426634
14-09-2007,0.005912027,-0.188123753,1.859490715
15-09-2007,0.052510765,-0.555505867,1.540694351
16-09-2007,0.142039522,-0.896802247,1.109385073
17-09-2007,0.267403063,-1.196292534,0.563134188
18-09-2007,0.418548634,-1.440653847,0.443954468
19-09-2007,0.583131928,-1.61971124,-0.290622956
20-09-2007,0.747337625,-1.726995356,0.197124744
21-09-2007,0.896802247,-1.760073511,0.19807021
22-09-2007,1.017580469,-1.720634606,0.433388662
23-09-2007,1.09709318,-1.614323592,0.769893855
24-09-2007,1.124996567,-1.450336835,1.529269753
25-09-2007,1.093916395,-1.240804588,2.045007377
26-09-2007,1,-1,1.872952947
27-09-2007,0.843249928,-0.743424814,1.633858512
28-09-2007,0.627616793,-0.486829487,1.294541385
29-09-2007,0.360844075,-0.24522938,1.261124271
30-09-2007,0.054073121,-0.031978755,0.648774291
01-10-2007,-0.278768258,0.142039522,0.221671842
02-10-2007,-0.621756586,0.269058101,0.069977909
03-10-2007,-0.957894557,0.344863261,-0.199278049
04-10-2007,-1.270107217,0.369000257,0.25000482
05-10-2007,-1.542251042,0.344733951,0.661159242
06-10-2007,-1.760073511,0.278768258,1.258666214
07-10-2007,-1.912063737,0.180743238,1.539871727
08-10-2007,-1.99014143,0.062542714,1.568729539
09-10-2007,-1.99014143,-0.062542714,1.794223703
10-10-2007,-1.912063737,-0.180743238,1.400032783
11-10-2007,-1.760073511,-0.278768258,0.632563372
12-10-2007,-1.542251042,-0.344733951,0.251056037
13-10-2007,-1.270107217,-0.369000257,-0.143798588
14-10-2007,-0.957894557,-0.344863261,-0.684790312
15-10-2007,-0.621756586,-0.269058101,-0.495107336
16-10-2007,-0.278768258,-0.142039522,-0.34258398
17-10-2007,0.054073121,0.031978755,0.000499759
18-10-2007,0.360844075,0.24522938,-0.150464749
19-10-2007,0.627616793,0.486829487,0.269868763
20-10-2007,0.843249928,0.743424814,1.071002515
21-10-2007,1,1,0.982114255
22-10-2007,1.093916395,1.240804588,0.843223628
23-10-2007,1.124996567,1.450336835,0.30268707
24-10-2007,1.09709318,1.614323592,-0.327528282
25-10-2007,1.017580469,1.720634606,-0.617751491
26-10-2007,0.896802247,1.760073511,-0.96458179
27-10-2007,0.747337625,1.726995356,-1.654133441
28-10-2007,0.583131928,1.61971124,-1.476758151
29-10-2007,0.418548634,1.440653847,-1.166647341
30-10-2007,0.267403063,1.196292534,-0.354011076
31-10-2007,0.142039522,0.896802247,-0.519584659
01-11-2007,0.052510765,0.555505867,-0.201715628
02-11-2007,0.005912027,0.188123753,0.487052865
03-11-2007,0.005912027,-0.188123753,0.12253602
04-11-2007,0.052510765,-0.555505867,-0.056099973
05-11-2007,0.142039522,-0.896802247,-0.356959146
06-11-2007,0.267403063,-1.196292534,-0.734719803
07-11-2007,0.418548634,-1.440653847,-1.373934953
08-11-2007,0.583131928,-1.61971124,-2.13220984
09-11-2007,0.747337625,-1.726995356,-1.993793162
10-11-2007,0.896802247,-1.760073511,-1.803904587
11-11-2007,1.017580469,-1.720634606,-1.559496991
12-11-2007,1.09709318,-1.614323592,-0.957465806
13-11-2007,1.124996567,-1.450336835,-0.29932876
14-11-2007,1.093916395,-1.240804588,-0.332431955
15-11-2007,1,-1,-0.144151484
16-11-2007,0.843249928,-0.743424814,-0.050519153
17-11-2007,0.627616793,-0.486829487,-0.504421118
18-11-2007,0.360844075,-0.24522938,-0.785967299
19-11-2007,0.054073121,-0.031978755,-1.633855432
20-11-2007,-0.278768258,0.142039522,-2.026875852
21-11-2007,-0.621756586,0.269058101,-1.71725798
22-11-2007,-0.957894557,0.344863261,-2.034506724
23-11-2007,-1.270107217,0.369000257,-1.241896631
24-11-2007,-1.542251042,0.344733951,-0.598800781
25-11-2007,-1.760073511,0.278768258,-0.494788363
26-11-2007,-1.912063737,0.180743238,-0.179965527
27-11-2007,-1.99014143,0.062542714,0.504540342
28-11-2007,-1.99014143,-0.062542714,0.199825719
29-11-2007,-1.912063737,-0.180743238,0.012281978
30-11-2007,-1.760073511,-0.278768258,0.13374429
01-12-2007,-1.542251042,-0.344733951,-1.007340579
02-12-2007,-1.270107217,-0.369000257,-1.368040587
03-12-2007,-0.957894557,-0.344863261,-1.060774366
04-12-2007,-0.621756586,-0.269058101,-1.714288528
05-12-2007,-0.278768258,-0.142039522,-1.371022138
06-12-2007,0.054073121,0.031978755,-0.407682452
07-12-2007,0.360844075,0.24522938,0.035731259
08-12-2007,0.627616793,0.486829487,0.296328408
09-12-2007,0.843249928,0.743424814,0.790613592
10-12-2007,1,1,1.552713905
11-12-2007,1.093916395,1.240804588,1.037323546
12-12-2007,1.124996567,1.450336835,0.742522172
13-12-2007,1.09709318,1.614323592,0.530574595
14-12-2007,1.017580469,1.720634606,0.089213369
15-12-2007,0.896802247,1.760073511,-0.809679941
16-12-2007,0.747337625,1.726995356,-0.325329073
17-12-2007,0.583131928,1.61971124,-0.289120708
18-12-2007,0.418548634,1.440653847,0.072233896
19-12-2007,0.267403063,1.196292534,0.009375257
20-12-2007,0.142039522,0.896802247,1.035771718
21-12-2007,0.052510765,0.555505867,1.352365886
22-12-2007,0.005912027,0.188123753,1.538021507
23-12-2007,0.005912027,-0.188123753,1.787659545
24-12-2007,0.052510765,-0.555505867,1.664338551
25-12-2007,0.142039522,-0.896802247,1.241333597
26-12-2007,0.267403063,-1.196292534,0.812389863
27-12-2007,0.418548634,-1.440653847,-0.216155634
28-12-2007,0.583131928,-1.61971124,-0.397158693
29-12-2007,0.747337625,-1.726995356,-0.046233075
30-12-2007,0.896802247,-1.760073511,0.033688859
31-12-2007,1.017580469,-1.720634606,0.475769606
01-01-2008,1.09709318,-1.614323592,1.317940717
02-01-2008,1.124996567,-1.450336835,1.478067608
03-01-2008,1.093916395,-1.240804588,1.873990444
04-01-2008,1,-1,1.99678968
05-01-2008,0.843249928,-0.743424814,1.659426103
06-01-2008,0.627616793,-0.486829487,1.426761385
07-01-2008,0.360844075,-0.24522938,1.088598556
08-01-2008,0.054073121,-0.031978755,0.983523
09-01-2008,-0.278768258,0.142039522,0.491032935
10-01-2008,-0.621756586,0.269058101,-0.079630731
11-01-2008,-0.957894557,0.344863261,0.074001694
12-01-2008,-1.270107217,0.369000257,0.013666236
13-01-2008,-1.542251042,0.344733951,0.607616915
14-01-2008,-1.760073511,0.278768258,1.152320288
15-01-2008,-1.912063737,0.180743238,1.402682438
16-01-2008,-1.99014143,0.062542714,1.597829278
17-01-2008,-1.99014143,-0.062542714,1.640506424
18-01-2008,-1.912063737,-0.180743238,1.162542728
19-01-2008,-1.760073511,-0.278768258,0.612897427
20-01-2008,-1.542251042,-0.344733951,0.291200718
21-01-2008,-1.270107217,-0.369000257,-0.275259816
22-01-2008,-0.957894557,-0.344863261,-0.520442071
23-01-2008,-0.621756586,-0.269058101,-0.715270944
24-01-2008,-0.278768258,-0.142039522,-0.663993404
25-01-2008,0.054073121,0.031978755,-0.119718358
26-01-2008,0.360844075,0.24522938,0.117552016
27-01-2008,0.627616793,0.486829487,0.237511265
28-01-2008,0.843249928,0.743424814,0.790801066
29-01-2008,1,1,0.959546855
30-01-2008,1.093916395,1.240804588,0.577042065
31-01-2008,1.124996567,1.450336835,0.666966423
01-02-2008,1.09709318,1.614323592,-0.214595517
02-02-2008,1.017580469,1.720634606,-0.579844217
03-02-2008,0.896802247,1.760073511,-1.376069844
04-02-2008,0.747337625,1.726995356,-1.120768802
05-02-2008,0.583131928,1.61971124,-1.346012776
06-02-2008,0.418548634,1.440653847,-1.212287313
07-02-2008,0.267403063,1.196292534,-1.011270312
08-02-2008,0.142039522,0.896802247,-0.001290645
09-02-2008,0.052510765,0.555505867,-0.05310116
10-02-2008,0.005912027,0.188123753,0.424847248
11-02-2008,0.005912027,-0.188123753,0.413317058
12-02-2008,0.052510765,-0.555505867,0.11471839
13-02-2008,0.142039522,-0.896802247,-0.718647311
14-02-2008,0.267403063,-1.196292534,-0.998305784
15-02-2008,0.418548634,-1.440653847,-1.192179832
16-02-2008,0.583131928,-1.61971124,-1.982223363
17-02-2008,0.747337625,-1.726995356,-1.993760679
18-02-2008,0.896802247,-1.760073511,-1.547257967
19-02-2008,1.017580469,-1.720634606,-1.533188643
20-02-2008,1.09709318,-1.614323592,-1.094283572
21-02-2008,1.124996567,-1.450336835,-0.73126709
22-02-2008,1.093916395,-1.240804588,-0.293223861
23-02-2008,1,-1,0.074883806
24-02-2008,0.843249928,-0.743424814,-0.051253878
25-02-2008,0.627616793,-0.486829487,-0.634853677
26-02-2008,0.360844075,-0.24522938,-1.319976331
27-02-2008,0.054073121,-0.031978755,-1.288528759
28-02-2008,-0.278768258,0.142039522,-1.868217881
29-02-2008,-0.621756586,0.269058101,-1.815520323
01-03-2008,-0.957894557,0.344863261,-1.836332685
02-03-2008,-1.270107217,0.369000257,-1.267141853
03-03-2008,-1.542251042,0.344733951,-0.851459583
04-03-2008,-1.760073511,0.278768258,-0.493806326
05-03-2008,-1.912063737,0.180743238,-0.103455998
06-03-2008,-1.99014143,0.062542714,-0.258212418
07-03-2008,-1.99014143,-0.062542714,0.185283212
08-03-2008,-1.912063737,-0.180743238,0.540018544
09-03-2008,-1.760073511,-0.278768258,-0.124331369
10-03-2008,-1.542251042,-0.344733951,-0.501790397
11-03-2008,-1.270107217,-0.369000257,-1.264353667
12-03-2008,-0.957894557,-0.344863261,-1.368653814
13-03-2008,-0.621756586,-0.269058101,-1.193445719
14-03-2008,-0.278768258,-0.142039522,-0.957730195
15-03-2008,0.054073121,0.031978755,-0.662119745
16-03-2008,0.360844075,0.24522938,-0.398527913
17-03-2008,0.627616793,0.486829487,0.259150417
18-03-2008,0.843249928,0.743424814,0.704507191
19-03-2008,1,1,1.05399869
20-03-2008,1.093916395,1.240804588,0.908560637
21-03-2008,1.124996567,1.450336835,0.258638935
22-03-2008,1.09709318,1.614323592,0.296257029
23-03-2008,1.017580469,1.720634606,0.019343822
24-03-2008,0.896802247,1.760073511,-0.588220852
25-03-2008,0.747337625,1.726995356,-0.592423725
26-03-2008,0.583131928,1.61971124,-0.545213648
27-03-2008,0.418548634,1.440653847,-0.089281293
28-03-2008,0.267403063,1.196292534,-0.080185062
29-03-2008,0.142039522,0.896802247,0.991219533
30-03-2008,0.052510765,0.555505867,1.354216376
31-03-2008,0.005912027,0.188123753,1.784085879
01-04-2008,0.005912027,-0.188123753,1.371679374
02-04-2008,0.052510765,-0.555505867,1.50806449
03-04-2008,0.142039522,-0.896802247,1.103396048
04-04-2008,0.267403063,-1.196292534,0.695616124
05-04-2008,0.418548634,-1.440653847,-0.141638409
06-04-2008,0.583131928,-1.61971124,0.120841508
07-04-2008,0.747337625,-1.726995356,-0.354178874
08-04-2008,0.896802247,-1.760073511,0.360848321
09-04-2008,1.017580469,-1.720634606,0.284756052
10-04-2008,1.09709318,-1.614323592,1.069652851
11-04-2008,1.124996567,-1.450336835,1.669941713
12-04-2008,1.093916395,-1.240804588,1.913262855
13-04-2008,1,-1,1.939140344
14-04-2008,0.843249928,-0.743424814,2.065687724
15-04-2008,0.627616793,-0.486829487,1.396739778
16-04-2008,0.360844075,-0.24522938,0.722472191
17-04-2008,0.054073121,-0.031978755,0.744734511
18-04-2008,-0.278768258,0.142039522,0.041559576
19-04-2008,-0.621756586,0.269058101,0.024313466
20-04-2008,-0.957894557,0.344863261,-0.112837919
21-04-2008,-1.270107217,0.369000257,0.256794442
22-04-2008,-1.542251042,0.344733951,0.43723446
23-04-2008,-1.760073511,0.278768258,1.082816738
24-04-2008,-1.912063737,0.180743238,1.366971349
25-04-2008,-1.99014143,0.062542714,1.711116108
26-04-2008,-1.99014143,-0.062542714,1.691757053
27-04-2008,-1.912063737,-0.180743238,1.563592425
28-04-2008,-1.760073511,-0.278768258,0.441341769
29-04-2008,-1.542251042,-0.344733951,0.631614688
30-04-2008,-1.270107217,-0.369000257,0.010673235
01-05-2008,-0.957894557,-0.344863261,-0.355475019
02-05-2008,-0.621756586,-0.269058101,-0.417519425
03-05-2008,-0.278768258,-0.142039522,-0.672294598
04-05-2008,0.054073121,0.031978755,-0.280115992
05-05-2008,0.360844075,0.24522938,0.125366191
06-05-2008,0.627616793,0.486829487,0.613170022
07-05-2008,0.843249928,0.743424814,1.233150564
08-05-2008,1,1,0.536120713
09-05-2008,1.093916395,1.240804588,0.933579106
10-05-2008,1.124996567,1.450336835,0.719695835
11-05-2008,1.09709318,1.614323592,-0.230235841
12-05-2008,1.017580469,1.720634606,-0.610607538
13-05-2008,0.896802247,1.760073511,-0.916695436
14-05-2008,0.747337625,1.726995356,-1.023628842
15-05-2008,0.583131928,1.61971124,-1.487125684
16-05-2008,0.418548634,1.440653847,-1.319540533
17-05-2008,0.267403063,1.196292534,-0.925086121
18-05-2008,0.142039522,0.896802247,-0.54454297
19-05-2008,0.052510765,0.555505867,0.422113
20-05-2008,0.005912027,0.188123753,0.084104951
21-05-2008,0.005912027,-0.188123753,0.534677219
22-05-2008,0.052510765,-0.555505867,0.342225815
23-05-2008,0.142039522,-0.896802247,-0.225986305
24-05-2008,0.267403063,-1.196292534,-0.913931257
25-05-2008,0.418548634,-1.440653847,-1.863785169
26-05-2008,0.583131928,-1.61971124,-2.06168216
27-05-2008,0.747337625,-1.726995356,-1.696780307
28-05-2008,0.896802247,-1.760073511,-1.897771613
29-05-2008,1.017580469,-1.720634606,-1.107070367
30-05-2008,1.09709318,-1.614323592,-1.21091245
31-05-2008,1.124996567,-1.450336835,-0.304995812
01-06-2008,1.093916395,-1.240804588,-0.22385622
02-06-2008,1,-1,0.111859966
03-06-2008,0.843249928,-0.743424814,0.034665765
04-06-2008,0.627616793,-0.486829487,-0.734752174
05-06-2008,0.360844075,-0.24522938,-0.787118466
06-06-2008,0.054073121,-0.031978755,-1.410681255
07-06-2008,-0.278768258,0.142039522,-1.506174457
08-06-2008,-0.621756586,0.269058101,-1.584986435
09-06-2008,-0.957894557,0.344863261,-1.706769094
10-06-2008,-1.270107217,0.369000257,-1.262799967
11-06-2008,-1.542251042,0.344733951,-0.742511631
12-06-2008,-1.760073511,0.278768258,-0.551645971
13-06-2008,-1.912063737,0.180743238,-0.385736653
14-06-2008,-1.99014143,0.062542714,0.13722163
15-06-2008,-1.99014143,-0.062542714,0.243081864
16-06-2008,-1.912063737,-0.180743238,-0.027598936
17-06-2008,-1.760073511,-0.278768258,-0.298270947
18-06-2008,-1.542251042,-0.344733951,-0.965912948
19-06-2008,-1.270107217,-0.369000257,-1.107292219
20-06-2008,-0.957894557,-0.344863261,-1.625486511
21-06-2008,-0.621756586,-0.269058101,-1.315046807
22-06-2008,-0.278768258,-0.142039522,-0.97958449
23-06-2008,0.054073121,0.031978755,-0.499826489
24-06-2008,0.360844075,0.24522938,-0.155176568
25-06-2008,0.627616793,0.486829487,0.244125096
26-06-2008,0.843249928,0.743424814,0.76666586
27-06-2008,1,1,1.28448593
28-06-2008,1.093916395,1.240804588,0.681506159
29-06-2008,1.124996567,1.450336835,0.828863951
30-06-2008,1.09709318,1.614323592,-0.054698179
01-07-2008,1.017580469,1.720634606,-0.29002409
02-07-2008,0.896802247,1.760073511,-0.437101178
03-07-2008,0.747337625,1.726995356,-0.811836497
04-07-2008,0.583131928,1.61971124,-0.442828625
05-07-2008,0.418548634,1.440653847,-0.377435626
06-07-2008,0.267403063,1.196292534,0.104268995
